id	text	label
train_002544	Thời gian giao hàng nhanh hơn dự kiến tuy nhiên đề nghị Shoppee có chính sách tốt hơn về vận chuyển	0
train_002545	Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh mới đặt hôm wa hôm nay đã giao rất thích lun	0
train_002546	Bên Tiki cam kết dây rất bền nhưng sau khi dùng được chỉ hơn 1 tháng thì nó đã bị như vậy @@ Cần có cách cam kết tốt hơn nếu sản phẩm không tốt như quảng cáo	1
train_002547	Chất lượng sản phẩm OK . Đóng gói chắc chắn	0
train_002548	Mùi tinh dầu nồng và mùi hương khó chịu nên hơi thất vọng về sản phẩm chỉ được là chai lạ và đẹp thôi	1
train_002549	Thơm nức mũi luôn mùi ngọt . Lúc đầu cứ nghĩ bị bết tóc nhưng khô rồi tóc cực mượt . Tks shop ^^	0
train_002550	Mình đang dung Note 3, gần năm vẫn chạy tốt chỉ hư phần cảm ứng khi không dùng bút. nhưng đã đặt cọc note 7 đang trong chờ ngày ra mắt....	0
train_002551	Hàng tốt giá rẻ	0
train_002552	Chất lượng sản phẩm tuyệt vời hàng như hìnhship siêu nhanh	0
train_002553	Shop nhiệt tình	0
train_002554	Rất đáng tiền mua đi đẹp lắm mọi người ạ	0
train_002555	Chất lượng sản phẩm tuyệt vời Đóng gói gọn gàng phô mai dính chút nc bên ngoài nhưng vẫn dùng tốt	0
train_002556	Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh ❌❌❌shop ko ktra hàng😑 1 bịch thiếu 5 dây 1 hộp thiếu dây 4 hộp đứt dây ❌❌❌😑	1
train_002557	màu tối hơn da vì lúc mua k chọn được. bông mút lần đầu mở nắp rơi ra luôn. mìn là ng xé bao bì nên chắc lỗi do sx r T.T	1
train_002558	Đẹp lắm ạ ❤❤	0
train_002559	Ăn rất ngon. Mình nhận 3 hủ thì 2 hủ ổn còn 1 hủ hơi nát không biết là do vận chuyển hay là do cửa hàng nữa. Nhưng mình vẫn tặng cho cửa hàng 5 sao	0
train_002560	"Đã thử test windows phone từ hồi mới ra, kết quả cầm ko quá 2 phút là ném lại. Lâu lâu thấy bạn bè lôi Lúa Mì ra cũng mượn vuốt vuốt đâu đc 1-2 phút rồi trả lại. Tóm lại là ko thể nuốt nổi cái hệ điều hành này, nhất là cái giao diện!"	1
train_002561	Hàng đúng hình đẹp sài tốt	0
train_002562	Quá tệ hơn mình nghĩ !!!	1
train_002563	Sản phẩm nhìn đẹp. Shop rất ok. Đợi sale hoac mgg mua tiếp	0
train_002564	Hàng giao đúng hẹn và đẹp sản phẩm đạt mang rất êm ❤	0
train_002565	Đặt đồng hồ mặt xanh mà giao mặt đen nhìn cũng lần làm sau cho nhớ người ta đặt màu gì lấy màu đấy giao tàu lao ko đặt xanh mà đưa đen	1
train_002566	Đóng gói cẩm thận giày đẹp <3	0
train_002567	Shop ko phục vụ tốt sản phẩm tốt nhưng cách phục vụ nên xem lại	1
train_002568	Chất lượng sản phẩm kém Đi đau chân	1
train_002569	Rất đẹp Chất lượng sản phẩm tuyệt vời Thời gian giao hàng rất nhanh	0
train_002570	Shop ship ko đủ món mà ib cung ko tl. Trong khj đo đang truc tuyến.	1
train_002571	Giao hàng hợp lí về thời gian đồng hồ mặt to vcđK biết có dc bảo hành thật k :)) K chỉnh dc ngày, giờ với báo thức thì chỉnh được. Impefect.chẹp Shop phục vụ kém	1
train_002572	Hạnh nhân ăn rất giòn vỏ mỏng hơi mặn( lần trước ít mặn hơn) chủ shop nhiệt tình sẽ tiếp tục ủng hộ.	0
train_002573	Sách hay ở cái tựa đề thôi Ah Mình hiểu mỗi tác phẩm là 1 tâm huyết của tác giả hay người biên dịch, mình khao khát và khuyến khích những cây bút trẻ, nhưng mình thấy toàn bộ tác phẩm ko có j là đặc sắc và toát lên đc nét riêng hay đút kết những trầm tư sâu lắng của xã hội, kể cả tính giải trí hay nhân văn mình cũng chưa tìm đc. Cuối cùng, mình thật sự ko hiểu tác phẩm muốn gửi đến đọc giả vấn đề gì? 😁 Tuy nhiên, có 1 câu mình rất ưng, đại loại như: nếu có ai đó dạy bạn nên thế này thế kìa, ôh, tớ ko biết cậu là chuyên gia của đời tớ, đợi tớ lấy giấy bút ghi lại....😚 Chờ đợi nhiều tác phẩm khác từ tác giả nhé. thân ái. Tuyền Trần	1
train_002574	Cơ bản là thiết kế ôm chuột chưa đã Như hiện giờ em có được con chuột hàng nội địa Nhật đúng chất đã luôn…cầm rất phê Buffalo	0
train_002575	Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Mong shop rep ib nhanh hơn	0
train_002576	okey đấy. nhưng xài 1 thời gian mới biết.	0
train_002577	M mua 2 đôi chỉ khác size mà đưa 2 màu k có j giống nhau màu nhạt màu đậm thấy ghê. Hỏi shop k được câu trả lời nào hết chỉ nhận câu hỏi k trả lời. Cứ cho rẻ nhưng hàng nói sao phải vậy chứ.	1
train_002578	Điều kiện áp dụng ko giống mô tảmình sử dụng vào ngày thứ 3 thì cửa hàng xác nhận là ko áp dụng cùng với các khuyến mãi khác.mong shop kiểm tra	1
train_002579	sạc cả đêm không vào pin dc. shop nên xem lại	1
train_002580	Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh tuy nhiên gói hàng ko cẩn thận mấy ạ hàng thì rất đẹp	0
train_002581	Chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền thời gian giao hàng rất nhanh.	0
train_002582	Giao hàng nhanh Chưa sd nên chưa bít dc kq	0
train_002583	mặt đẹp	0
train_002584	Mua lần thứ 3 rồi mà lần nào cũng perfect hết !!~~~~	0
train_002585	rẻ như cho . sau khuyến mai có 52k rẻ ngang mua dép kẹp luôn	0
train_002586	Nhìn rất độc đáo và lạ.	0
train_002587	quá khác.thôi lần sau chịu	1
train_002588	Giày đẹp quá trời quá đất 😍 Vừa khít chân e luôn í	0
train_002589	Đẹp. Chất lượng 👌🏻	0
train_002590	Y hình giá rẻ ok XD	0
train_002591	Ko giống như hình. Thất vọng quá	1
train_002592	Lần đầu mua hàng của shop và rất thích vì giao hàng nhanh gói chắc chắn. Trước khi giao shop còn chụp hình để khách yên tâm về sản phẩm mình mua sẽ tiếp tục ủng hộ shop ♥️	0
train_002593	Gói hàng rất kĩ và có tâm chưa dùng sản phẩm nên chưa thể nhận xét nhưng rất yên tâm về chất lượng sản phẩm. Shop phục vụ rất tốt Thời gian giao hàng rất nhanh	0
train_002594	Dùng tạm ổn. Ban đầu phun ok dùng đc vài tiếng là phun yếu dần. Khi tắt đi bị rò rỉ nước ở chân máy. Nt phản hồi shop bơ đẹp.	1
train_002595	Đóng gói sản phẩm rất đẹp và chắc chắn giao hàg nhanh như 1 cơn gió :)))) hôm trước đặt hôm sau nhận hàg luôn Shop phục vụ rất tốt	0
train_002596	Giày êmda mềm Chất lượng sản phẩm tuyệt vời	0
train_002597	Kích hoạt sớm trước 1 tháng ko sao mà chưa biết kiểm tra thời hạn còn bao nhiêu? Đóng gói sản phẩm rất đẹp và chắc chắn	0
train_002598	Chúc shop ngày phát triển bán nhiu sp tốt cho sức khỏe giá cả yêu thương. Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Thời gian giao hàng rất nhanh	0
train_002599	Ăn k ngon	1
train_002600	Đóng gói sản phẩm rất đẹp và chắc chắn Rất đáng tiền. Chưa thử nên k pit chất lượng ra sao. Vẫn cho shop 5 * lun. Se ung ho shop them san pham khác	0
train_002601	Giao hàng rất nhanh phục vụ nhiệt tình sản phẩm Sài tốtđáng đồng tiền 😍😍	0
train_002602	xe đẹp giá hợp lý giao hàng nhanh. cảm ơn shop nhé	0
train_002603	Chất lượng sản phẩm tuyệt vời Máy ép rất tốt rất kỹ	0
train_002604	Chất lượng sản phẩm tuyệt vời :3	0
train_002605	Treo đầu dê bán thịt chó. sp xấu tệ hại khác xa hình	1
train_002606	Chất liệu đẹp shop phục vụ tốt	0
train_002607	Gậy đẹp cầm chắc tay. Hàng tốt	0
train_002608	Để là đồng hồ chống nước 3atm mà mới rửa tay cái vô nước rồi giờ nhắn tin thì shop không trả lời. Shop đéo uy tín	1
train_002609	Chất lượng sản phẩm rất kém. Giao hàng đặt 11 số giao 10 số. Mạng kém không vào nổi facebook. Cần được đổi trả hàng	1
train_002610	Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm tuyệt vời Thời gian giao hàng rất nhanh. Shop bán phải nói cực rẻ và chất lượng rất tốt <3	0
train_002611	không giống hình. không có mã vạch mùi thì hôi toàn mùi hóa chất. kinh quá. k giám sài luôn. hàng giả	1
train_002612	Great tks shop	0
train_002613	Chuột hay bị đơ không xài được trên android box tivi gắn chuột khác thì xài được. Shop nên bán hàng chất lượng hơn	1
train_002614	Đã mua lần 2 ! Biết cách chế biến ăn sẽ rất ngon!	0
train_002615	Mua 2 đôi nhận chỉ 1 đôi ib hỏi shop k phản hồi	1
train_002616	thật sự tôi ko hài lòng. sợ chỉ rất sơ và rít. dùng rất khó chịu	1
train_002617	Giày đẹp y ảnh đi rất êm chân đúng size. Recommend.	0
train_002618	Đóng gói tạm được. Mùi thì mình thấy rất là không vui khi dùng sp mình thấy choáng vì mùi của nó thật sự hơi nhức đầu 😞	1
train_002619	Phù hợp giá tiền tiện lợi	0
train_002620	"note 2 vẫn đẹp ko tỳ vết ...nhưng cho vợ dùng rồi"	0
train_002621	Đừng tin rv 1 sao kia. Mình được 2 3 ng bạn giới thiệu cho xài em này và quả là cực tốt luôn mng ơi !!! Quầng thâm panda chục tuổi của mình mờ đi ngay trong 2 đêm =))) mình bất ngờ với độ hiệu quả của nó lắm luôn í	0
train_002622	Đóng gói sản phẩm rất đẹp và chắc chắn mùi thơm rất dễ chịu Rất đáng tiền Thời gian giao hàng rất nhanh	0
train_002623	Sd tốt	0
train_002624	"Cái "tấm bảng" đã ra đời hic"	1
train_002625	Chất lượng sản phẩm kém.hạt nhỏ. Lép nhiều	1
train_002626	Trà thơm Chất lượng sản phẩm tuyệt vời	0
train_002627	Mua được với giá flash 5k kèm đôi gold. Đánh giá đôi này cổ giầy dễ chịu hơn không bị cọ xát gây khó chịu. Cả 2 đôi đi êm chân không nóng như giày tây 😌	0
train_002628	Sản phẩm rất ok	0
train_002629	Cực yêu	0
train_002630	sản phẩm nhận đc màu đậm hơn. Phần nhựa kéo cặp rất dễ gãy còn dây treo cặp trên đầu thì cũng tả tơi.	1
train_002631	Phản hồi vs shop chụp ảnh shop xem dép bị bửa cả keo ra . Dán keo nham nhở chưa đi đã bung. Chắc đi vào dép 1 đằng đế 1 nẻo.	1
train_002632	Mua thêm hộp đựng đồng hồ mà ko giao. KH hỏi shop trả lời rất ""tỉnh"" là => ""thiếu hộp ạ""Chẳng khác nào lừa gạt KH	1
train_002633	Giao hàng siêu nhanhkhá bất ngờ và vui khi shop tặng kèm quà	0
train_002634	Eo ôi đồng hồ quá đẹp em phải đứng hình vì sướng khi khui hàng đó nó bóng loáng sang ơi là sang yêu shop quá đi. Mình mua vàng nhưng thấy xanh sanh quá mà shop cũng nhiệt tình cho đổi.	0
train_002635	"Classic giá cao quá."	1
train_002636	Sim có hỗ trợ 4g thật không vậy?? Sao mình chỉ có H+ thôi	1
train_002637	Rất đáng tiền Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm tuyệt vời	0
train_002638	Mới nhận hàng nói chung là dùng khá sướng nhưng tay minh hơi ngắn hay bị kích vào nút chỉnh tốc độ. Sp khá đẹp. Với giá này là sp tốt lắm rùi.	0
train_002639	Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn. Ngon lắm.	0
train_002640	Chất lượng sản phẩm rất kém pin chờ 1 ngày sập nguồn sản phẩm nhìn k thật mắt nhất là viên pin Rất không đáng tiền Thời gian giao hàng rất chậm	1
train_002641	bàn chải giao ko đunhs cái minh đặt giao hàng dỏm.	1
train_002642	Keo dán quá dởdán tới đâu bung keo tới đó. Hình ảnh đẹp nhưng cũng chỉ để ngắm thui.Mua lần đầu tiên và cũng là lần cuối cùng.	1
train_002643	giày quá đẹp un y hình rất đáng tiền	0
train_002644	Khong giong hinh cho lam.. nhung cung dep.. shop nhiet tinh	0
train_002645	Chất lượng sản phẩm tuyệt vời mùi rất thơm và nhẹ giữ mùi được khá lâu nếu ko vận động nhiều Shop phục vụ rất tốt Đóng gói sản phẩm rất đẹp và chắc chắn Rất đáng tiền	0
train_002646	Tiền nào của đấy thôi ạ.mua giá 179k. Dk cái mặt dh tạm dk. Mặt kính lởm các bạn gõ nhẹ vào là biết ạ.dây lởm sộc sệchmới về đã lỗi trầy sơn như hình.rẻ tiền.thế muk flash sale 1500k còn 179k.đ hồ chỉ đáng 150k thôi. Ae nhớ bán hàng phải có lãi.vậy thôi.	1
train_002647	Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh Rất đáng tiền . Mình mua loại cam cay nhiều và thật sự là rất cay ăn dai thật sự rất ngon	0
train_002648	Ngũ cốc mịn thơm ngon không cặn ở đáy. Dùng nhiều nơi chỉ tin tưởng ở Cô Thắm vì độ cẩn thận 😊	0
train_002649	Dẹp tuyet	0
train_002650	Đủ hàng. Shop phục vụ rất tốt	0
train_002651	Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh. Giày đẹp nhưng phom to. Đi bị lỏng 😢	0
train_002652	Đóng gói sản phẩm rất đẹp và chắc chắn đến nỗi gần như là không mở ra được luônㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	0
train_002653	Thời gian giao hàng rất nhanh... Giầy đẹp.. Nhưng ko có hộp nha shop	0
train_002654	Hàng tốt. Shop uy tín.	0
train_002655	Giao k đủ bộ như hình thiếu đồ làm sao lắp ráp được? Nhắn cho shop lại còn bảo là giao đúng rồi. Làm ăn kì quá	1
train_002656	Chất lượng sản phẩm tốt nhưng sau 1 lần giặt màu của các ô kẻ trên giày bị bạc đi rất nhiều	1
train_002657	Giao không đúng màu giao hàng chậm	1
